experiment,filename,true_label,times_tested,times_correct,accuracy
Exp6_Ensemble_XGB_ExtraTrees,Train259.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train26.csv,Side II,3,2,0.6666666666666666
Exp6_Ensemble_XGB_ExtraTrees,Train260.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train261.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train262.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train263.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train264.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train265.csv,Side II,3,0,0.0
Exp6_Ensemble_XGB_ExtraTrees,Train266.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train267.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train268.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train269.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train27.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train270.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train271.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train272.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train28.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train29.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train3.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train30.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train31.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train32.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train33.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train34.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train35.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train36.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train37.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train38.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train39.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train4.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train40.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train41.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train42.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train43.csv,Side II,3,2,0.6666666666666666
Exp6_Ensemble_XGB_ExtraTrees,Train44.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train45.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train46.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train47.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train48.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train49.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train5.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train50.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train51.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train52.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train53.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train54.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train55.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train56.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train57.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train58.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train59.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train6.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train60.csv,Normal,3,1,0.3333333333333333
Exp6_Ensemble_XGB_ExtraTrees,Train61.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train62.csv,Side I,3,2,0.6666666666666666
Exp6_Ensemble_XGB_ExtraTrees,Train63.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train64.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train65.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train66.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train67.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train68.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train69.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train7.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train70.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train71.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train72.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train73.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train74.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train75.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train76.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train77.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train78.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train79.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train8.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train80.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train81.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train82.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train83.csv,Side I,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train84.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train85.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train86.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train87.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train88.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train89.csv,Normal,3,0,0.0
Exp6_Ensemble_XGB_ExtraTrees,Train9.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train90.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train91.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train92.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train93.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train94.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train95.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train96.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train97.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train98.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train99.csv,Normal,3,3,1.0
